,0,1
42,"[0, 0.10218796422400618, 0.29197752955445583, (9.373836137326726e-17-1.530863616163151j), (6.164262519710905e-17-1.0067004664533j), (5.418531931397657e-18-0.08849134191458713j), (2.1256313449563154e-17-0.3471419427113618j), (2.7549013129068647e-17-0.4499095273551418j), (2.7029695075200903e-17-0.4414284199169921j), (3.489933300308832e-18-0.05699493605403059j), (1.2912506114292276e-17-0.21087722800210582j), (2.24225611577044e-17-0.366188213178132j), (2.3374394290940004e-17-0.3817328279013046j), (2.853514521046412e-18-0.0466014286410276j), (6.67555002862313e-18-0.10902000533167454j), (1.4224816209055233e-17-0.2323088782652942j), (1.659757692385464e-17-0.2710590014265422j), (2.2594842373830024e-18-0.036900177895473917j), (1.1655770664722048e-17-0.19035318057152886j), (3.0146048687182935e-17-0.49232233666346553j), (3.957973974562759e-17-0.6463862033230242j)]","[0, 0.02264001739869221, -0.020268665939412466, (-3.9527861416367007e-17+0.6455389659106258j), (-5.006691311496212e-17+0.8176547417560828j), (7.334911252156722e-18-0.11978819129341739j), (9.62418630737111e-18-0.1571748901654231j), (5.1068321923799275e-18-0.08340089887036005j), (-6.303866622219797e-18+0.10294995465809073j), (4.800162534233508e-18-0.07839260328080827j), (4.561652107035997e-18-0.07449743240601285j), (2.176680401026932e-18-0.03554788862458011j), (-1.0356745113047198e-17+0.1691384833612102j), (4.183571811108719e-18-0.06832291259849754j), (1.0772267534117974e-18-0.017592447947633632j), (-9.059135751363645e-18+0.14794691428860907j), (-2.555386423647708e-17+0.4173262732449662j), (4.463574778256724e-18-0.0728957080745965j), (1.8513030524052598e-17-0.3023407326413149j), (4.262789440623178e-17-0.6961663466709092j), (6.020433378881875e-17-0.9832113852048665j)]"
43,"[0, 0.09432751161526241, 0.2650340207006903, (8.664794913112967e-17-1.4150683967239752j), (6.000310826724458e-17-0.9799251230480672j), (4.7678232382444356e-18-0.0778644624974969j), (2.0000046588033624e-17-0.3266255479042355j), (2.6479011216630145e-17-0.4324350700147318j), (2.6805460476073633e-17-0.4377663910073768j), (3.4078853621831833e-18-0.055654991538064455j), (1.3297713639368378e-17-0.21716814429477568j), (2.4256322379530535e-17-0.39613580660838266j), (2.757984350613074e-17-0.4504130256222921j), (3.0335975993273523e-18-0.04954240849589386j), (7.645679153827017e-18-0.12486341627888525j), (1.6192243572961048e-17-0.26443940545526623j), (2.017690771074754e-17-0.3295139092315514j), (2.7931280378358517e-18-0.045615242530018224j), (1.3753222330887551e-17-0.22460716576343615j), (3.482247961137057e-17-0.5686942494050583j), (4.6325270657592596e-17-0.756549083210703j)]","[0, 0.02237893845138578, 0.03227889633947711, (-2.839958378687362e-17+0.4638004003545596j), (-5.100887551754882e-17+0.833038155214437j), (5.401497056263791e-18-0.08821314129142417j), (6.324050581900774e-18-0.10327958373473599j), (-6.908944445831287e-19+0.011283162542280048j), (-1.3303910524536054e-17+0.21726934710969323j), (3.6155736824872695e-18-0.0590467992078136j), (2.051264711994734e-18-0.033499694988349364j), (-1.1550787462095338e-18+0.018863867476136706j), (-1.1338869838825611e-17+0.18517779733258885j), (3.2436741618131583e-18-0.052973219120346055j), (-2.2324911078653346e-18+0.03645934663642908j), (-1.422154976434032e-17+0.23225553317482098j), (-2.915455100374471e-17+0.4761299506770971j), (3.784193055188935e-18-0.061800562542990156j), (1.4764778328465693e-17-0.24112712887904503j), (3.3568575376192944e-17-0.5482164392143872j), (4.974429207866437e-17-0.8123859403919282j)]"
44,"[0, 0.10022207095544383, 0.29603152667444244, (9.262695890696013e-17-1.5127130364681576j), (5.634805788043902e-17-0.9202336203331561j), (6.604500526641422e-18-0.10785967890888594j), (2.462648399677408e-17-0.40218100457895284j), (3.115427609035578e-17-0.5087879397071319j), (2.882584218779079e-17-0.4707617283262482j), (4.75302948322244e-18-0.07762286214330016j), (1.6611641506850877e-17-0.27128869349785667j), (2.778874440652927e-17-0.4538246362277985j), (2.8713469216133983e-17-0.4689265384292911j), (4.3475076843832385e-18-0.07100018858351882j), (1.0862712787208191e-17-0.17740156255291298j), (2.0574197508829618e-17-0.3360021440166124j), (2.3343498868915345e-17-0.3812282673693019j), (4.024989561059259e-18-0.06573306791577152j), (1.9277962747086722e-17-0.314833023864657j), (4.603416070588787e-17-0.751794896911316j), (5.711592491835948e-17-0.9327738407208642j)]","[0, 0.017643111968970747, -0.03161114811593764, (-3.5979530606505685e-17+0.5875903261504629j), (-4.1774134408152046e-17+0.6822233877920855j), (5.978270272367954e-18-0.09763256273613352j), (8.950549558619653e-18-0.1461735671844547j), (1.6615270150646403e-19-0.002713479537482089j), (-1.8139569588015273e-17+0.2962416527058209j), (4.247582257508012e-18-0.06936828251974927j), (4.611015481427494e-18-0.07530359748848178j), (1.8250151428667127e-18-0.029804759121362327j), (-1.1073998710444533e-17+0.18085212353724653j), (4.15007603275366e-18-0.06777588502485948j), (-8.197912960601169e-19+0.013388207875624017j), (-1.357919790590881e-17+0.22176513122580613j), (-3.0729329869212236e-17+0.5018480412574008j), (4.796279819650569e-18-0.07832919373961417j), (1.7348963242651405e-17-0.28333007124552856j), (3.343535429148632e-17-0.5460407737931512j), (4.4111961927041125e-17-0.7204030085695499j)]"
45,"[0, 0.08727213910697751, 0.23099865620798982, (7.197726115475025e-17-1.1754778799056778j), (4.425514386788119e-17-0.722741347116464j), (6.098397034322315e-18-0.09959438163833452j), (2.1167900695876456e-17-0.3456980528690292j), (2.6291050973050956e-17-0.4293654462879552j), (2.4179146687235492e-17-0.3948754319052637j), (3.935988379243357e-18-0.06427956831281878j), (1.2972348380440563e-17-0.21185452637401114j), (2.1142386979105513e-17-0.3452813822536533j), (2.1619542600633697e-17-0.3530739249175528j), (3.508423164957526e-18-0.0572968984592166j), (7.923218739121908e-18-0.12939598167632269j), (1.5180379743858273e-17-0.24791441506934808j), (1.7671110815076173e-17-0.2885911403578483j), (3.1395475727561733e-18-0.051272702871424616j), (1.5434831672417935e-17-0.2520699304185381j), (4.1072174523046436e-17-0.6707595128920842j), (5.536227504110991e-17-0.9041345648338j)]","[0, 0.0683433953496771, 0.04762126955463495, (-2.5617185464890534e-17+0.41836038738232467j), (-3.9286014067020206e-17+0.6415892989615072j), (9.414107496906832e-18-0.15374404282869641j), (1.493115908796592e-17-0.24384433288620969j), (4.857245052401467e-18-0.07932483154789234j), (-1.9298973143582386e-17+0.31517614967873325j), (5.763698809353373e-18-0.09412834481527708j), (5.35588282027182e-18-0.08746820428552614j), (2.4165018615848054e-18-0.039464470298983645j), (-1.3392558261824338e-17+0.21871707452546738j), (4.608000992891615e-18-0.07525436715467487j), (-5.441641684117965e-19+0.008886875281765565j), (-1.1731160931414362e-17+0.1915843970617823j), (-2.870740214010722e-17+0.46882745555852406j), (4.292550758202345e-18-0.07010267386794276j), (1.1910134961711355e-17-0.1945072647885685j), (2.5035579475241295e-17-0.40886204075611093j), (3.570748826640492e-17-0.5831475375800739j)]"
46,"[0, 0.11156392291332952, 0.30563601594503587, (8.574946405552673e-17-1.4003950218990298j), (4.736798954773088e-17-0.7735779749836496j), (7.295545685785198e-18-0.11914530280672991j), (2.68331603659432e-17-0.43821876453889386j), (3.2192730474771185e-17-0.525747186816395j), (2.6717607216932646e-17-0.43633163840438705j), (4.8920136557869904e-18-0.07989264593175764j), (1.7294631422883407e-17-0.2824427652924027j), (2.7916622682223896e-17-0.4559130469562413j), (2.7424139420369053e-17-0.4478701849294475j), (4.60783809548928e-18-0.07525170683820734j), (1.0757574261955304e-17-0.17568452013176608j), (1.942183985535958e-17-0.31718271535730663j), (2.1236489598758336e-17-0.34681819465896624j), (4.333051371897719e-18-0.07076409908415321j), (2.2230320629858342e-17-0.36304868710449345j), (5.5416975903072975e-17-0.9050278977033448j), (7.118557830584247e-17-1.1625487178083451j)]","[0, -0.005761419478606825, -0.11326382318171059, (-5.1666126174164765e-17+0.8437718730026769j), (-4.1948351002518197e-17+0.6850685606939776j), (5.3685158904173944e-18-0.08767451797783923j), (5.643515210046421e-18-0.09216559768866674j), (-6.784759624963956e-18+0.1108035333891824j), (-3.576799294102844e-17+0.5841356539033379j), (3.806561798872541e-18-0.0621658718501174j), (2.2860438487935908e-18-0.0373339292665481j), (-2.3281134575554633e-18+0.03802097811673352j), (-1.992107305616862e-17+0.3253358122527809j), (3.296391833643705e-18-0.053834164037153916j), (-3.925109415696542e-18+0.06410190135522104j), (-1.8541257742495494e-17+0.30280171810198075j), (-3.9542887333037683e-17+0.6457843577522756j), (2.939358825061899e-18-0.048003372517012984j), (4.830315922369674e-18-0.07888504547976981j), (6.257397201369832e-18-0.10219105142358557j), (8.280915353836479e-18-0.13523761070705406j)]"
47,"[0, 0.08942422015071058, 0.25515768136280614, (7.862451577936655e-17-1.2840357862219214j), (4.53331305502034e-17-0.7403462056450251j), (6.528564407953153e-18-0.10661954797903515j), (2.4823205133176223e-17-0.4053937045433688j), (3.111109071147285e-17-0.5080826689480363j), (2.8214720808791606e-17-0.4607813588119577j), (4.425103787890121e-18-0.07226742912276504j), (1.557362500605003e-17-0.2543365975707117j), (2.4350939051909774e-17-0.39768101413181084j), (2.3272989733140932e-17-0.380076765796383j), (4.2990049828381005e-18-0.07020807935530858j), (9.829052751891424e-18-0.16052061310632246j), (1.765942777434706e-17-0.2884003418233281j), (1.9114501184049913e-17-0.31216349395365545j), (4.0705259653463855e-18-0.06647673383346846j), (2.0721761780223666e-17-0.3384120514527285j), (5.276196811856652e-17-0.861668330089973j), (6.844346197417755e-17-1.1177665596616193j)]","[0, 0.05450413083209923, 0.019292117153999012, (-2.5759057299891166e-17+0.4206773302771971j), (-2.8978218015628896e-17+0.47325021444231363j), (9.043312106039623e-18-0.1476884945493824j), (1.2560019544023788e-17-0.20512068545426423j), (1.1127217772870394e-18-0.018172125678387593j), (-2.635184251736182e-17+0.4303582475487463j), (5.93950120109678e-18-0.0969994157537029j), (6.241305872515092e-18-0.10192826008054784j), (3.3607470983330452e-18-0.05488516526843378j), (-1.4091977077024748e-17+0.23013945060463362j), (4.911499215616334e-18-0.08021086927326167j), (-9.456869835745554e-19+0.0154442404819574j), (-1.476649550734061e-17+0.2411551725382636j), (-3.541326557288188e-17+0.5783425163490074j), (4.3488016105570304e-18-0.07102132000156838j), (9.87637016833829e-18-0.16129336515989107j), (1.7883575589417588e-17-0.29206095344174055j), (2.5861318093216624e-17-0.42234737576944276j)]"
48,"[0, 0.0827245807100703, 0.21943843004552785, (6.912074740737271e-17-1.128827470181562j), (3.690042804804988e-17-0.6026297226880664j), (7.39307696569671e-18-0.12073810948338833j), (2.5036455370532903e-17-0.4088763452117665j), (2.804056014061589e-17-0.4579370992540678j), (2.0798721927801362e-17-0.3396689060434771j), (4.660973702307208e-18-0.07611947715132819j), (1.5520537727976367e-17-0.2534696165258811j), (2.3324401163134213e-17-0.38091637816509333j), (2.1472471912623386e-17-0.35067207830981734j), (4.272126911452886e-18-0.06976912713816436j), (9.85148914525728e-18-0.1608870272166027j), (1.6961729863892086e-17-0.27700607025146357j), (1.6901011594910317e-17-0.2760144656676106j), (3.6841843969263385e-18-0.060167297207511766j), (1.980700063262971e-17-0.32347286820036786j), (5.135701342439071e-17-0.8387236786989924j), (6.648848104878766e-17-1.0858392982381455j)]","[0, 0.10032712662746752, 0.10575891379975613, (-8.67018911271268e-19+0.014159493363717938j), (-1.5392649712499458e-17+0.25138104673472256j), (1.2925616049328791e-17-0.211091329489092j), (2.4048489758721153e-17-0.3927416423325427j), (1.3623948583180027e-17-0.22249596524753998j), (-2.042906525182189e-17+0.33363195438954973j), (7.958076951975017e-18-0.12996525949385143j), (1.0853966799755636e-17-0.17725872973844525j), (9.701323053046598e-18-0.15843462882197604j), (-1.107214328724358e-17+0.18082182217685028j), (6.722042756039943e-18-0.1097792891913014j), (4.2186016964823315e-18-0.068894994041049j), (-5.685412183622831e-18+0.0928498271923176j), (-2.872862972781437e-17+0.4691741283742603j), (6.016141161038311e-18-0.09825104128352734j), (1.601353152374853e-17-0.2615208162042766j), (2.846352629403594e-17-0.46484466074387093j), (3.156028819457046e-17-0.5154186205613563j)]"
49,"[0, 0.08207760419523126, 0.22921975382591234, (5.880927439206381e-17-0.9604283362845372j), (2.7651694559118755e-17-0.45158644236641854j), (5.256862434229101e-18-0.0858510786602167j), (2.2387246126559297e-17-0.36561147495173574j), (2.6513674107806494e-17-0.4330011579872065j), (2.076061299213338e-17-0.3390465398935877j), (3.472823777666517e-18-0.05671551634454002j), (1.3422940725982598e-17-0.2192132578197758j), (2.2355706660203946e-17-0.3650963963776145j), (2.2008045499445684e-17-0.3594186587474616j), (3.4536692755977964e-18-0.05640269958656448j), (8.903609832185437e-18-0.14540698327688403j), (1.6321873716029272e-17-0.26655642634910237j), (1.6927631674655963e-17-0.27644920456153793j), (3.3015285986415323e-18-0.05391805377583455j), (2.00596022363889e-17-0.3275981654523602j), (5.1492231399017987e-17-0.8409319558074847j), (6.578052958278399e-17-1.074277573396394j)]","[0, 0.045924931001886354, 0.040522815613095814, (-1.2781621734446692e-17+0.20873972386725306j), (-1.308838006311807e-17+0.21374946755637153j), (7.700940408530516e-18-0.125765901056406j), (1.2309903064805239e-17-0.2010359733659676j), (8.364929110325431e-19-0.013660965947323621j), (-2.5812803784764423e-17+0.4215550769860551j), (4.418513756441765e-18-0.07215980574183685j), (3.540652980038533e-18-0.05782325128361376j), (1.7614735540630103e-18-0.028767046225726747j), (-1.222833700189516e-17+0.1997038984694853j), (3.312742660403044e-18-0.05410119330258332j), (-4.078572480506657e-18+0.06660814339850997j), (-1.6571371369646996e-17+0.2706310322483941j), (-3.460071117730175e-17+0.5650724960272973j), (2.9753807994650325e-18-0.048591656002965236j), (7.719446765365406e-18-0.12606813279943221j), (1.3601530424559513e-17-0.22212984893325044j), (1.71890302345845e-17-0.2807181670103114j)]"
50,"[0, 0.0670067959580884, 0.20368960138995468, (5.435445491776257e-17-0.8876756131744477j), (2.4442278522154974e-17-0.3991727008827793j), (7.255444589399258e-18-0.11849040220332557j), (2.4776349685061363e-17-0.4046284970052038j), (2.930360714224003e-17-0.47856422215192734j), (2.4177362864714863e-17-0.39484629987271563j), (4.73589949464395e-18-0.07734310819970734j), (1.627579735616627e-17-0.26580394228765575j), (2.5822665611354858e-17-0.42171613283656323j), (2.575334976079984e-17-0.4205841190901789j), (4.409917751652697e-18-0.07201942233014537j), (1.1345351793770583e-17-0.18528365569027183j), (2.0147431001582353e-17-0.3290325180388301j), (2.2492426673060166e-17-0.3673292036319414j), (4.123669627761478e-18-0.06734463570447476j), (2.241141819954371e-17-0.3660062348613071j), (5.666531737347161e-17-0.925414861050945j), (7.392879223668094e-17-1.207348801109888j)]","[0, 0.06582101906593968, 0.07341667375527923, (4.9205625616912636e-18-0.08035888494735219j), (-4.360002524574856e-18+0.07120424480936806j), (9.812764764720105e-18-0.16025461008924588j), (1.7461242908198743e-17-0.28516373733807887j), (8.154946472042262e-18-0.13318038274741834j), (-1.9077981858128986e-17+0.3115670881010234j), (6.69727295391301e-18-0.10937476762403514j), (9.118194671810417e-18-0.14891141965436663j), (8.207598779855078e-18-0.13404026018880758j), (-1.0432438806490195e-17+0.17037465518635522j), (5.825333280538354e-18-0.09513491211660664j), (2.84876892314535e-18-0.046523927145831326j), (-8.897905508300588e-18+0.1453138245981724j), (-3.160993237861162e-17+0.5162293716134266j), (5.503990543408984e-18-0.08988698696213597j), (1.392811215484947e-17-0.22746333333899638j), (2.1998309905923557e-17-0.3592596644394063j), (2.091506582411157e-17-0.3415689460614025j)]"
51,"[0, 0.07359721910603077, 0.19877650527090834, (5.099404398826531e-17-0.8327959379597342j), (2.3169430751071673e-17-0.37838551927303665j), (6.8112433030933685e-18-0.11123604467566683j), (2.5816965588394405e-17-0.4216230443972774j), (2.978462637485562e-17-0.48641986237326285j), (2.1851177214972572e-17-0.3568568052468061j), (4.187780792004608e-18-0.06839165047294132j), (1.5638923224104746e-17-0.25540299839910047j), (2.4314960863463048e-17-0.397093445724793j), (2.2653278384022318e-17-0.3699561114240353j), (3.8814174919532605e-18-0.06338835809076795j), (1.0388096773699703e-17-0.16965049483544645j), (1.8433685276659433e-17-0.3010449264145986j), (1.920848461672104e-17-0.3136983598878425j), (3.3516507867015736e-18-0.05473661122594896j), (2.0628492316699718e-17-0.33688884551957476j), (5.457115038668083e-17-0.8912145187441047j), (7.159764839502508e-17-1.169278333065079j)]","[0, 0.042918882564772484, 0.01158398005183688, (-1.0579209507636217e-17+0.1727716026368072j), (-7.48454675124835e-18+0.12223192444481759j), (9.25326179335442e-18-0.15111723314504888j), (1.635525565234267e-17-0.2671015947411096j), (5.96903580161972e-18-0.09748175238404405j), (-2.7307241642842436e-17+0.44596109934480377j), (5.877878267273799e-18-0.09599303687179368j), (6.6257772770958835e-18-0.10820715461321596j), (6.244369086159876e-18-0.10197828615577076j), (-1.226661930508219e-17+0.2003290959258243j), (4.817609225345708e-18-0.07867752936928289j), (-1.504311197606758e-19+0.002456726622980794j), (-1.3300375653108891e-17+0.2172116182783335j), (-3.759251711733254e-17+0.6139323949322518j), (4.1892849077272104e-18-0.06841621454682205j), (9.077793496259784e-18-0.14825161838629877j), (1.465988208250718e-17-0.23941404317904494j), (1.5696922560056903e-17-0.2563501994368615j)]"
52,"[0, 0.10013781838679116, 0.24192676498097468, (6.063825889861759e-17-0.9902979200343529j), (2.7874827136037356e-17-0.4552304738875714j), (8.061173588390718e-18-0.1316489553396656j), (2.7549375416485725e-17-0.44991544395766475j), (3.116960224471888e-17-0.5090382348023996j), (2.2614085673908932e-17-0.3693160458942732j), (5.116443111882241e-18-0.08355785709715664j), (1.7588993018596912e-17-0.2872500549683885j), (2.6627834941013452e-17-0.43486554587906956j), (2.3920721759171912e-17-0.3906550325502251j), (4.8361795292118565e-18-0.07898080544658254j), (1.2818177408171617e-17-0.20933672332457215j), (2.1727215791567835e-17-0.35483236157062054j), (2.1531450353753505e-17-0.3516352693485916j), (4.414995470718411e-18-0.07210234777557582j), (2.3723781628782898e-17-0.3874387561425926j), (5.719977069723576e-17-0.9341431462044479j), (6.939649165532026e-17-1.1333307154950603j)]","[0, 0.0546591139522134, 0.055145973844401855, (1.1847504242788723e-18-0.019348442752698033j), (-6.03862930215417e-18+0.09861830049869887j), (9.851630170681827e-18-0.16088933033656586j), (1.943115853247652e-17-0.3173349009037585j), (8.609144934522432e-18-0.1405980065520353j), (-2.3190260348072157e-17+0.3787256924072821j), (6.462733325347299e-18-0.10554444481211898j), (8.619754494073118e-18-0.14077127380848953j), (9.368773278066637e-18-0.15300367884992705j), (-8.457738399760651e-18+0.13812535019320277j), (5.695157893897687e-18-0.09300898671948317j), (2.5478133930070924e-18-0.04160895034847564j), (-1.0277152613766027e-17+0.1678386392047304j), (-3.586576413100201e-17+0.5857323786086429j), (5.6850647157507346e-18-0.09284415261133083j), (1.5100762985892964e-17-0.24661417473849118j), (2.2415659899340656e-17-0.3660755070759555j), (1.8808929812744626e-17-0.3071731347493847j)]"
53,"[0, 0.06992963198171814, 0.2001120017179873, (5.292532093844783e-17-0.8643360840904741j), (2.4252922631899205e-17-0.3960802845160749j), (7.870435945052456e-18-0.12853397323264407j), (2.7174228292150313e-17-0.4437888264774802j), (2.977341822925831e-17-0.48623681946480773j), (2.0535202691799327e-17-0.33536531032615663j), (5.182200164812575e-18-0.08463175126772265j), (1.7709586876211228e-17-0.28921950212161307j), (2.572553112836609e-17-0.4201298063454248j), (2.1838331075227813e-17-0.3566470118638698j), (4.987307594227816e-18-0.08144891404934343j), (1.3304921201877865e-17-0.21728585272327125j), (2.156572863712271e-17-0.3521950761989107j), (2.0245212609901967e-17-0.3306294128886381j), (4.678870897726257e-18-0.07641176053346758j), (2.4766223077306106e-17-0.4044631169501168j), (5.809152468180299e-17-0.948706593970581j), (6.908398949103658e-17-1.1282271678517521j)]","[0, 0.06638582332246315, 0.08147847987702353, (9.082648033325037e-18-0.14833089899306037j), (-3.5147251707377745e-18+0.05739981802401905j), (9.946101645733372e-18-0.16243216660768206j), (2.0486151166355994e-17-0.3345642381235022j), (9.790118231005877e-18-0.1598847641266386j), (-2.4023954127940754e-17+0.39234094507358636j), (6.4698759370723814e-18-0.10566109251380823j), (8.870468474535194e-18-0.14486574383260806j), (8.110331780518442e-18-0.13245176954147386j), (-1.2669700529044528e-17+0.20691191187313218j), (5.5924714439009904e-18-0.09133198972625718j), (1.1585295260452418e-18-0.01892022298758883j), (-1.2716562888163741e-17+0.20767723227656346j), (-4.07815341947716e-17+0.6660129961253366j), (5.5015476492495815e-18-0.08984709147290423j), (1.2970509897880089e-17-0.21182450167526934j), (1.5798109337281085e-17-0.2580027049150881j), (7.644151034145062e-18-0.12483846019059891j)]"
54,"[0, 0.0688000234686712, 0.18770323384063228, (4.63533877594617e-17-0.7570082703312454j), (1.942119341040007e-17-0.31717215810994426j), (5.72460068099629e-18-0.09348982392281563j), (2.4007484342997547e-17-0.3920719730735832j), (2.4803232310358702e-17-0.4050675235933769j), (1.2977957500311996e-17-0.21194613025319226j), (3.6345660712576865e-18-0.059356968454712215j), (1.4731329954590906e-17-0.24058087547932078j), (2.208186162733043e-17-0.36062416760007343j), (1.836270689626537e-17-0.299885761495481j), (3.41665084091725e-18-0.05579814266931585j), (9.40798555248689e-18-0.15364406388906737j), (1.5590043293384757e-17-0.2546047285509447j), (1.3565027710644013e-17-0.22153371437525518j), (2.949773268583566e-18-0.04817345328689567j), (1.980194246944764e-17-0.323390262126754j), (5.0066594630663955e-17-0.817649540512779j), (6.198205244792296e-17-1.0122437341293389j)]","[0, 0.04296256908185165, 0.049212780142754715, (-2.7760393061948038e-18+0.04533616236334575j), (-5.729994110949884e-18+0.09357790531832245j), (7.906094440151325e-18-0.12911632065107845j), (1.3592274316156122e-17-0.22197868521143554j), (2.7473205959006324e-18-0.04486715023161656j), (-2.983398570189273e-17+0.4872259613574186j), (4.876275350868401e-18-0.07963561990711858j), (4.873723895842592e-18-0.07959395148439319j), (3.838899210535254e-18-0.06269398186004398j), (-1.3353556508824693e-17+0.21808012756203599j), (4.125193454547044e-18-0.06736952168444263j), (-1.747473190571844e-18+0.028538402938520772j), (-1.6182370835564288e-17+0.2642781714177685j), (-4.128038250588937e-17+0.6741598072951381j), (4.015753706825023e-18-0.065582234969641j), (1.0772737995270173e-17-0.17593216269001924j), (1.492418472700543e-17-0.24373043292802837j), (1.2066456498460178e-17-0.19706018922127286j)]"
55,"[0, 0.04380197430287272, 0.16107248453030326, (4.405833125090815e-17-0.7195271531609485j), (1.935312392471455e-17-0.3160604990465651j), (4.982068420843421e-18-0.08136335185478999j), (2.294228174692579e-17-0.3746758945174902j), (2.4414205812693567e-17-0.3987142387452723j), (1.2954362393334583e-17-0.21156079291357988j), (3.120584550158275e-18-0.0509630132105183j), (1.441510125004608e-17-0.2354164688150483j), (2.1993075674257478e-17-0.3591741829492375j), (1.7450368802310593e-17-0.2849861497120675j), (2.8563448634119763e-18-0.046647651639651115j), (9.525391793862897e-18-0.15556145331853796j), (1.6482406628198136e-17-0.26917812776179756j), (1.4103335368265783e-17-0.23032494557753425j), (2.3156708030492823e-18-0.03781777414780396j), (1.8449650206604524e-17-0.3013056535067889j), (4.806043343537636e-17-0.7848864418514448j), (5.875103408502301e-17-0.9594771998902503j)]","[0, 0.07569209161549352, 0.10249539333174604, (6.907206804513138e-20-0.0011280324758652378j), (-6.579056288759371e-18+0.10744414296987452j), (9.377125047782015e-18-0.15314007360017162j), (1.7968926379586968e-17-0.29345483762498104j), (7.136115294615125e-18-0.1165416069283579j), (-2.5150924546769155e-17+0.41074576872744384j), (5.214290752735004e-18-0.0851558303400686j), (6.2163210768800985e-18-0.10152022740284207j), (5.754588664432067e-18-0.09397956485802496j), (-1.1579241807798173e-17+0.1891033694916786j), (3.8114530576505334e-18-0.06224575216795922j), (-1.2318093056247834e-18+0.020116972607651724j), (-1.3764431012382576e-17+0.2247902174237651j), (-3.7046249114320596e-17+0.6050111614240716j), (3.1468976841305186e-18-0.0513927392995517j), (1.1048024694512592e-17-0.18042793566609827j), (1.9523022214276145e-17-0.31883514867909396j), (2.120012800907614e-17-0.34622436483460367j)]"
56,"[0, 0.08604579616325528, 0.24031413982452166, (5.140496797403222e-17-0.8395068359272626j), (2.472751661971167e-17-0.40383099252662774j), (5.240298298304461e-18-0.08558056579175254j), (2.414460137579068e-17-0.3943112641555278j), (2.550315056545468e-17-0.4164980561450202j), (1.4459097772327136e-17-0.2361349865511284j), (3.638393201322415e-18-0.05941947023183511j), (1.4960783043100157e-17-0.24432812878809523j), (2.336157199871177e-17-0.3815234239778687j), (1.964249451556825e-17-0.32078627942757243j), (3.539719828381068e-18-0.057808011760542864j), (1.1128077946996869e-17-0.1817353044934208j), (2.0101994388581656e-17-0.3282904818365172j), (1.96233641232392e-17-0.32047385641152615j), (3.2984856953903452e-18-0.0538683593945108j), (2.1216925300213995e-17-0.3464986854166613j), (5.2344047585172094e-17-0.8548431698284935j), (6.366028158207434e-17-1.039651295808671j)]","[0, 0.014906463720511718, 0.014225940414536517, (-9.626453521426389e-18+0.15721191658082478j), (-1.165450523575427e-17+0.19033251454817163j), (5.1620967471717905e-18-0.08430343754241376j), (8.095285860815184e-18-0.13220605102551097j), (-3.884607190694877e-18+0.06344044982438189j), (-3.1124702919830706e-17+0.5083049731808541j), (3.160247534465461e-18-0.05161075890070098j), (1.718278440880162e-18-0.028061616493449282j), (-1.395198368550115e-18+0.022785318501979616j), (-1.740678528997798e-17+0.28427437694031066j), (2.8114462668934918e-18-0.045914401913285205j), (-3.109282970854923e-18+0.05077844441384613j), (-1.779496687920294e-17+0.29061386338644724j), (-4.006707179722526e-17+0.6543449397021496j), (3.0868324882637827e-18-0.05041180020905547j), (8.634897662484191e-18-0.14101858051637653j), (1.261292727884047e-17-0.2059847343351909j), (1.4022456623102047e-17-0.22900409543167918j)]"
57,"[0, 0.07758309371192017, 0.24424276919502955, (5.798358908341637e-17-0.9469438718785989j), (2.6909524985620827e-17-0.43946589342096487j), (6.217464633055917e-18-0.1015389030924632j), (2.6154998120436243e-17-0.4271435345872193j), (2.805452556164769e-17-0.45816517188760614j), (1.6661551005411236e-17-0.2721037774648438j), (4.372342604430924e-18-0.07140577360713503j), (1.7264407181370015e-17-0.28194916596997877j), (2.6980792233565405e-17-0.4406297759051913j), (2.3613024434050452e-17-0.3856299538853285j), (4.407148495813008e-18-0.07197419695019718j), (1.2362219518044299e-17-0.20189036588592493j), (2.0502849547865677e-17-0.33483694338874787j), (1.9031388330567526e-17-0.31080615805010753j), (4.310229597513817e-18-0.0703913912242251j), (2.4279796384630265e-17-0.3965191662042444j), (5.875349369050044e-17-0.9595173682960166j), (7.126585984528737e-17-1.1638598148446628j)]","[0, 0.04680282196414383, 0.0820960810007715, (3.842161194561244e-18-0.06274725410193872j), (-3.1352105487775423e-18+0.051201873894749055j), (6.422383295072112e-18-0.10488547880978623j), (1.0533093698423688e-17-0.1720184743185911j), (1.3064472331383265e-18-0.02133590246670184j), (-2.2506083328569018e-17+0.3675522337418206j), (3.753575490115419e-18-0.06130053975936252j), (3.3234541327159467e-18-0.05427612492075045j), (3.3427248750227147e-18-0.05459084002587603j), (-9.971915194857506e-18+0.1628537338569838j), (3.3109100646267794e-18-0.05407126474232348j), (-3.3529114169045387e-18+0.05475719887952944j), (-1.6818703627330115e-17+0.2746702745483833j), (-3.828968930231096e-17+0.6253180807555246j), (3.648055278042529e-18-0.05957726391940023j), (1.2079200234130277e-17-0.1972683102187551j), (2.3787951179814308e-17-0.38848672443967364j), (2.9787430331809324e-17-0.48646565446540985j)]"
